id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
2027305904824258638,2027305874629460465,3,8,2026-02-27,2026-02-27T08:52:47.000Z,"で、$3のLiteプランで何ができるかというと、これが意外としっかりしてる。
ㅤ
基本使用量が$5分＋ボーナスが付いてきて、Geminiモデルだと約100回の会話ができる。GPT-5.2 CodexやGemini-3-Proみたいなプレミアムモデルも全部使える。 https://t.co/n3VCxR6HjT",2,1,1,0,1,1041,○,,,https://x.com/SuguruKun_ai/status/2027305904824258638
2027305889661956146,2027305874629460465,2,8,2026-02-27,2026-02-27T08:52:44.000Z,"まず料金だけ並べてみると、差がかなり明確になる。
ㅤ
TRAE Lite: $3/月
TRAE Pro: $10/月
Cursor Pro: $20/月
Claude Pro: $20/月 https://t.co/jBzoIK4xRg",1,0,1,0,0,1077,○,,,https://x.com/SuguruKun_ai/status/2027305889661956146
2027305874629460465,2027305874629460465,1,8,2026-02-27,2026-02-27T08:52:40.000Z,"AIコーディングツールの料金を久しぶりに全部比較し直したんだけど、TRAEの新プランがかなり攻めてた。
ㅤ
月$3のLiteプランでGPT-5.2 CodexもGemini-3-Proも使える。Cursor ProやClaude Proが月$20なので、正直この価格差はすごい。 https://t.co/eHaploRQcC",29,3,1,1,19,76565,○,,,https://x.com/SuguruKun_ai/status/2027305874629460465
2027254267086876851,2027254254734602242,2,2,2026-02-27,2026-02-27T05:27:36.000Z,"こちら：
https://t.co/iy6BQI4uMW",36,6,0,0,64,5730,,,○,https://x.com/SuguruKun_ai/status/2027254267086876851
2027254254734602242,2027254254734602242,1,2,2026-02-27,2026-02-27T05:27:33.000Z,"東大松尾研が「大規模言語モデル講座」の全12回分の講義スライドを無料公開していて有益だった。LLMの全体像から始まって、外部知識を使った検索拡張生成、事前学習の仕組み、モデルを大きくすると性能がどう変わるか、ロボット制御まで全部入ってる。正直ここまで網羅した日本語資料は他にない...👇🧵 https://t.co/nRIZABLcLq",482,60,3,4,483,37991,○,,,https://x.com/SuguruKun_ai/status/2027254254734602242
2027058893327851931,2027053766172889385,4,4,2026-02-26,2026-02-26T16:31:15.000Z,"SVGの生成最中録画してみた。流石のクオリティ...
そして犬かわいい https://t.co/BfMowTSDgE",7,1,0,0,4,2802,,○,,https://x.com/SuguruKun_ai/status/2027058893327851931
2027054027025100934,2027053766172889385,3,4,2026-02-26,2026-02-26T16:11:55.000Z,"個人的にはWebサイトのアイコンやロゴ制作でかなり使えそう。SVGだからそのままコードに貼れるし、色やサイズの変更もCSSで一発。
https://t.co/QKL9Lg7Dez
ㅤ
PNG/JPG生成AIは山ほどあるけど、SVG特化は初めて見た。地味だけどこれはデザイナーにとって革命的かもしれない...",6,0,1,0,4,4131,,,○,https://x.com/SuguruKun_ai/status/2027054027025100934
2027053780622319917,2027053766172889385,2,4,2026-02-26,2026-02-26T16:10:56.000Z,"ラーメンでも試した。
ㅤ
箸、ナルト、チャーシュー、麺、湯気まで全部SVGで描かれる。器の模様も細かい。
ㅤ
プロンプト → SVGコード → リアルタイムでレンダリングされていく過程が見える。1プロンプトで4バリエーション出してくれる。
ㅤ
無料枠は20 SVGまであります！！ https://t.co/UNNoYZwcnp",3,0,1,0,1,2066,○,,,https://x.com/SuguruKun_ai/status/2027053780622319917
2027053766172889385,2027053766172889385,1,4,2026-02-26,2026-02-26T16:10:53.000Z,"SVGを生成するAIモデル「Arrow 1.0」マジですごくね...？
ㅤ
QuiverAIが作ったSVG特化モデルで、テキストプロンプトからベクターグラフィックをワンショットで生成できる。しかも無料枠あり。
ㅤ
実際にアカウント作って試してみたら、「Cute cat https://t.co/tjOm5aL0o7",55,3,1,2,47,7128,○,,,https://x.com/SuguruKun_ai/status/2027053766172889385
2027045290075926816,2027045290075926816,1,1,2026-02-26,2026-02-26T15:37:12.000Z,"https://t.co/UefE3NtYtM",1200,89,7,16,1964,191944,,,○,https://x.com/SuguruKun_ai/status/2027045290075926816
2027026740321866021,2027026162774675514,6,6,2026-02-26,2026-02-26T14:23:29.000Z,"個人的にはSecurity系とWorkflow系のスキルが使えそうだった。
ㅤ
自分でスキル書くのも良いけど、まずはこういうコレクションから引っ張ってくるのが効率いい。 ㅤ 
ㅤ
スキルの質でAIの出力が変わる時代だな...
ㅤ
AI情報を追うならフォロー
👉 @SuguruKun_ai
https://t.co/ursvwUSy3Q",12,0,1,0,17,12976,,,○,https://x.com/SuguruKun_ai/status/2027026740321866021
2027026222388248917,2027026162774675514,5,6,2026-02-26,2026-02-26T14:21:26.000Z,"導入方法もシンプル：
ㅤ
npx antigravity-awesome-skills
ㅤ
これだけ。Webアプリが立ち上がって、カテゴリやキーワードで検索・フィルタリングして必要なスキルだけ選べる。
ㅤ
GitHub: https://t.co/LEJh0qzw75",43,2,1,1,83,11149,,,○,https://x.com/SuguruKun_ai/status/2027026222388248917
2027026210132566314,2027026162774675514,4,6,2026-02-26,2026-02-26T14:21:23.000Z,"対応ツールが9つもある：
ㅤ
・Claude Code（Anthropic）
・Gemini CLI（Google）
・Codex CLI（OpenAI）
・Kiro CLI（AWS）
・Antigravity IDE（Google）
・GitHub Copilot
・Cursor
・OpenCode
・AdaL CLI
ㅤ
どのツール使ってても同じスキルが使える共通フォーマットになってるのがポイント。 https://t.co/bxuMO0Q1ve",15,0,1,0,12,9599,○,,,https://x.com/SuguruKun_ai/status/2027026210132566314
2027026194735239275,2027026162774675514,3,6,2026-02-26,2026-02-26T14:21:19.000Z,"946スキルが9カテゴリに整理されてる：
ㅤ
1. Architecture — システム設計、C4図
2. Business — SEO、マーケ、価格戦略
3. Data &amp; AI — RAG、LLMアプリ、エージェント
4. Development — TypeScript、Python、React
5. General — 計画、ドキュメント、執筆
6. Infrastructure — https://t.co/dDD3nyw1Vn",25,1,1,0,44,12206,○,,,https://x.com/SuguruKun_ai/status/2027026194735239275
2027026178918457777,2027026162774675514,2,6,2026-02-26,2026-02-26T14:21:16.000Z,"そもそもSkillsって何かというと、AIエージェントに「この分野はこうやって考えろ」と教える設定ファイルのこと。 https://t.co/is7DiRO8X2",30,1,1,0,32,13856,○,,,https://x.com/SuguruKun_ai/status/2027026178918457777
2027026162774675514,2027026162774675514,1,6,2026-02-26,2026-02-26T14:21:12.000Z,"Claude CodeやAntigravity使ってる人は絶対に見たほうがいいプロンプト集が有益だった...
ㅤ
AIエージェント向けの「Skills 946選」がGitHubで公開されてて、セキュリティ監査、仕様書作成、テスト自動化、インフラ構築まで、実務レベルのスキルが全部入ってる。
ㅤ
しかもClaude Code、Gemini https://t.co/7q7OhVg9A0",2060,161,10,26,3489,276764,○,,,https://x.com/SuguruKun_ai/status/2027026162774675514
2026996574942081114,2026502754617995428,2,2,2026-02-26,2026-02-26T12:23:37.000Z,"バイブコーディングに興味ある個人開発者にはこちらも必読：
https://t.co/btZrfkth5F",10,0,0,0,15,14655,,,,https://x.com/SuguruKun_ai/status/2026996574942081114
2026988584662921611,2026988266940203275,3,3,2026-02-26,2026-02-26T11:51:52.000Z,"ちなみにお金をしっかりかけていいのであればこっちのやり方のほうが見た目的にはかなりリッチになるのでオススメ：
https://t.co/Mfc78cSEWf",2,1,0,0,11,6200,,,,https://x.com/SuguruKun_ai/status/2026988584662921611
2026988282811421167,2026988266940203275,2,3,2026-02-26,2026-02-26T11:50:40.000Z,"ちなみにNanobanana（Gemini画像生成）でも似たようなことできるけど、
ㅤ
Nanobanana → リッチなビジュアル、でも編集しにくい
HTML/CSS → テキスト変更自由、軽量、量産向き
ㅤ
用途で使い分けるのがオススメです！ https://t.co/jU7nk8XvpV",8,0,1,0,4,4743,○,,,https://x.com/SuguruKun_ai/status/2026988282811421167
2026988266940203275,2026988266940203275,1,3,2026-02-26,2026-02-26T11:50:37.000Z,"Claude Codeを使えば、
実は無料でも数百枚のスライドを大量にAI生成できます。
ㅤ
・全100枚、レイアウトが全部違う
・ガラスエフェクト、ニューモーフィズム、メッシュグラデーション…
・テーマは全部AI
・1ファイル1000行で完結
ㅤ
Claude https://t.co/DdT9gr7Mym",82,2,3,1,88,12034,○,,,https://x.com/SuguruKun_ai/status/2026988266940203275
2026958965297537176,2026958295857344532,5,5,2026-02-26,2026-02-26T09:54:11.000Z,"もう一点、MCPはかなりゾンビ状態になってメモリ圧迫してしまうプロセスも多いのでこの点も注意したい。

大体Claude Codeを使っていてパソコンが熱くなってくると何かが悪さをしている...笑 https://t.co/jscyTJtFP4",24,2,0,0,15,9590,○,,,https://x.com/SuguruKun_ai/status/2026958965297537176
2026958340501508336,2026958295857344532,4,5,2026-02-26,2026-02-26T09:51:42.000Z,"MCPが不要ってわけじゃなくて、OAuth認証や型安全性が必要な場面はMCP向き
ㅤ
ただ「常時起動のコスト」を意識しないとセッション後半でコンテキスト足りなくなる
ㅤ
自分はMCPを15個→5個に減らした。既にCLIがあるものはCLI、なければMCP。この使い分けが正解 https://t.co/iiIbmSZntq",24,4,1,0,22,11303,○,,,https://x.com/SuguruKun_ai/status/2026958340501508336
2026958325364191331,2026958295857344532,3,5,2026-02-26,2026-02-26T09:51:38.000Z,"既にCLIがあるツールにわざわざMCPサーバーを使う必要は場合によっては薄そうで、
ㅤ
- git, gh → CLI一発。GitHub MCPサーバー不要
- docker, kubectl → 同じくCLI
- Playwright → 公式がMCP版とCLI版を両方提供してる
ㅤ
MCPは状態保持や複雑なAPI統合が必要な時だけで良さそう https://t.co/CruAjgFIvb",46,5,1,0,32,12293,○,,,https://x.com/SuguruKun_ai/status/2026958325364191331
2026958310436716962,2026958295857344532,2,5,2026-02-26,2026-02-26T09:51:34.000Z,"自分はPlaywright MCPからPlaywright CLIにちょうど今日変えてみて驚いたのが、明確に操作が超絶爆速になりました笑
ㅤ
MCP版はスナップショットが毎回コンテキストウィンドウに流れ込むから、ページ遷移するたびにトークンがゴリゴリ削れていく https://t.co/b0RLqw98SF",66,5,1,2,65,14916,○,,,https://x.com/SuguruKun_ai/status/2026958310436716962
2026958295857344532,2026958295857344532,1,5,2026-02-26,2026-02-26T09:51:31.000Z,"Claude CodeやOpenClawで「MCP」使ってる人全員に知ってほしい。
ㅤ
MCPはスキーマ注入だけで数万トークン食う。GitHub MCPサーバーだと93ツール分のスキーマで約55,000トークン
ㅤ
海外の検証だと同じタスクでMCP経由145,000トークン、
CLI経由4,150トークン。35倍の差....： https://t.co/DOF6fXDkOC",795,74,17,25,1040,161630,○,,,https://x.com/SuguruKun_ai/status/2026958295857344532
2026912324544770322,2026912324544770322,1,1,2026-02-26,2026-02-26T06:48:51.000Z,"https://t.co/lpLMUMjNh8",260,14,0,2,449,48104,,,○,https://x.com/SuguruKun_ai/status/2026912324544770322
2026875753913258346,2026870956715815048,4,4,2026-02-26,2026-02-26T04:23:31.000Z,"公式はこちら：
https://t.co/IUQNMAluCD",2,0,0,0,2,3019,,,○,https://x.com/SuguruKun_ai/status/2026875753913258346
2026870980342349889,2026870956715815048,3,4,2026-02-26,2026-02-26T04:04:33.000Z,"Perplexityが検索エンジンからAIエージェントプラットフォームに本格的に舵を切った。19モデル並列のマルチモデル設計は、単一モデルでは限界があるっていう業界の共通認識がプロダクトに反映されてきた感じ。
ㅤ
OpenAIのOperator、GoogleのProject Mariner、そしてPerplexity",8,0,1,0,7,4462,,,,https://x.com/SuguruKun_ai/status/2026870980342349889
2026870968619250136,2026870956715815048,2,4,2026-02-26,2026-02-26T04:04:31.000Z,"料金体系は従量課金制で、どのモデルをサブエージェントに使うか自分で選べるし、支出上限も設定できる。Maxプランだと月10,000クレジット付き。ローンチ記念で20,000クレジットのボーナスもある。",6,0,1,0,3,3089,,,,https://x.com/SuguruKun_ai/status/2026870968619250136
2026870956715815048,2026870956715815048,1,4,2026-02-26,2026-02-26T04:04:28.000Z,"Perplexity版のOpenClaw「Computer」がついに発表！！
https://t.co/G0YQPdy4Wm
・19のAIモデルを並列で使い分ける「マルチモデル」設計
・オーケストレーション層にClaude Opusを採用
・Nanobanana（画像）、Veo 3.1（動画）、Gemini（深掘り調査）、Grok（クイック検索）",265,23,4,5,254,40035,,○,○,https://x.com/SuguruKun_ai/status/2026870956715815048
2026570802356015366,2026570426466578678,6,6,2026-02-25,2026-02-25T08:11:45.000Z,"OpenClawは今一番面白いAIエージェントだけど、自分で立てるのはハードル高い。MyClawはそのハードルをゼロにしてくれる...
ㅤ
実務に使えるAI情報を毎日発信しています。
最新のAI情報を追うならフォロー
👉 @SuguruKun_ai
https://t.co/TAYyMIR2vU",4,0,0,0,3,3776,,,,https://x.com/SuguruKun_ai/status/2026570802356015366
2026570487795769460,2026570426466578678,5,6,2026-02-25,2026-02-25T08:10:30.000Z,"個人的にOpenClawを自前で運用してる身としては、セットアップと保守の手間を考えると月$19は全然ありだと思う。
ㅤ
Lite: $19/月（2vCPU, 4GB RAM）
Pro: $39/月（4vCPU, 8GB RAM）
Max: $79/月（8vCPU, 16GB RAM）
ㅤ
🔗 https://t.co/9c7HqFjLCa https://t.co/CyMKKzAfs8",4,0,3,0,2,3282,○,,○,https://x.com/SuguruKun_ai/status/2026570487795769460
2026570472654340380,2026570426466578678,4,6,2026-02-25,2026-02-25T08:10:27.000Z,"3. OpenClawでできること、全部クラウドで動く
ㅤ
・メール管理、スケジューリング、リマインダー
・コードレビュー、テスト生成、リポ管理
・ブラウザ操作（フォーム入力、スクレイピング、監視）
・Slack、Discord、GitHub連携
・スマートホーム（Home Assistant） https://t.co/WxA4mHghTn",3,0,1,0,2,1285,○,,,https://x.com/SuguruKun_ai/status/2026570472654340380
2026570457181560883,2026570426466578678,3,6,2026-02-25,2026-02-25T08:10:23.000Z,"2. 24/7常時稼働 + メンテナンスゼロ
ㅤ
自前VPSだとアップデートのたびにSSHで入ってpull → restart。セキュリティパッチも自己責任。正直これが一番面倒。
ㅤ
MyClawは自動アップデート、自動バックアップ、セキュリティも全部管理してくれる。 https://t.co/mTbYcPPL6q",2,0,1,0,0,1718,○,,,https://x.com/SuguruKun_ai/status/2026570457181560883
